2015-06-11 14:45:53  627.8 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2044.nc
2015-09-25 21:20:42    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2045.json
2015-06-11 14:46:17  628.1 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2045.nc
2015-09-25 21:24:09    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2046.json
2015-06-11 14:47:02  624.7 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2046.nc
2015-09-25 21:10:43    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2047.json
2015-06-11 14:46:41  624.3 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2047.nc
2015-09-25 21:14:43    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2048.json
2015-06-11 14:47:28  629.2 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2048.nc
2015-09-25 21:13:19    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2049.json
2015-06-11 14:47:50  624.6 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2049.nc
2015-09-25 21:20:10    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2050.json
2015-06-11 14:48:10  628.0 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2050.nc
2015-09-25 21:14:26    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2051.json
2015-06-11 14:48:35  623.4 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2051.nc
2015-09-25 21:19:19    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2052.json
2015-06-11 14:48:58  625.4 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2052.nc
2015-09-25 21:12:01    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2053.json
2015-06-11 15:00:13  624.0 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2053.nc
2015-09-25 21:12:36    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2054.json
2015-06-11 15:00:41  628.4 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2054.nc
2015-09-25 21:25:59    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2055.json
2015-06-11 15:01:05  628.2 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2055.nc
2015-09-25 21:22:18    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2056.json
2015-06-11 15:01:07  635.0 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2056.nc
2015-09-25 21:23:36    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2057.json
2015-06-11 14:49:43  629.3 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2057.nc
2015-09-25 21:15:31    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2058.json
2015-06-11 14:49:19  625.2 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2058.nc
2015-09-25 21:08:57    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2059.json
2015-06-11 14:50:12  629.9 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2059.nc
2015-09-25 21:18:25    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2060.json
2015-06-11 14:50:37  629.8 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2060.nc
2015-09-25 21:24:34    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2061.json
2015-06-11 14:51:02  630.3 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2061.nc
2015-09-25 21:08:04    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2062.json
2015-06-11 14:51:25  630.1 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2062.nc
2015-09-25 21:14:51    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2063.json
2015-06-11 14:51:51  632.2 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2063.nc
2015-09-25 21:26:21    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2064.json
2015-06-11 14:52:14  633.9 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2064.nc
2015-09-25 21:21:57    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2065.json
2015-06-11 14:52:40  632.6 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2065.nc
2015-09-25 21:14:04    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2066.json
2015-06-11 14:53:05  630.7 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2066.nc
2015-09-25 21:11:32    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2067.json
2015-06-11 14:53:33  628.8 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2067.nc
2015-09-25 21:23:40    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2068.json
2015-06-11 14:53:59  633.6 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2068.nc
2015-09-25 21:10:05    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2069.json
2015-06-11 14:54:29  625.9 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2069.nc
2015-09-25 21:06:52    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2070.json
2015-06-11 14:55:12  632.8 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2070.nc
2015-09-25 21:20:50    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2071.json
2015-06-11 14:55:41  632.5 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2071.nc
2015-09-25 21:17:21    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2072.json
2015-06-11 14:56:07  631.6 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2072.nc
2015-09-25 21:10:46    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2073.json
2015-06-11 14:56:43  630.9 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2073.nc
2015-09-25 21:09:48    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2074.json
2015-06-11 14:57:10  636.0 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2074.nc
2015-09-25 21:23:26    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2075.json
2015-06-11 14:57:56  627.3 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2075.nc
2015-09-25 21:20:19    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2076.json
2015-06-11 14:58:23  632.6 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2076.nc
2015-09-25 21:14:08    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2077.json
2015-06-11 14:58:47  632.5 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2077.nc
2015-09-25 21:17:56    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2078.json
2015-06-11 14:59:23  631.6 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2078.nc
2015-09-25 21:06:21    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2079.json
2015-06-11 14:59:49  633.1 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2079.nc
2015-09-25 21:25:37    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2080.json
2015-06-11 15:00:18  637.6 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2080.nc
2015-09-25 21:12:02    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2081.json
2015-06-11 15:00:42  631.9 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2081.nc
2015-09-25 21:07:46    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2082.json
2015-06-11 15:01:30  634.9 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2082.nc
2015-09-25 21:14:32    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2083.json
2015-06-11 15:01:33  631.2 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2083.nc
2015-09-25 21:23:55    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2084.json
2015-06-11 15:01:52  636.4 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2084.nc
2015-09-25 21:19:12    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2085.json
2015-06-11 15:02:01  632.8 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2085.nc
2015-09-25 21:14:18    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2086.json
2015-06-11 15:02:26  635.7 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2086.nc
2015-09-25 21:22:00    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2087.json
2015-06-11 15:02:28  628.1 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2087.nc
2015-09-25 21:11:36    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2088.json
2015-06-11 15:02:54  636.8 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2088.nc
2015-09-25 21:14:55    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2089.json
2015-06-11 15:03:06  635.8 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2089.nc
2015-09-25 21:26:19    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2090.json
2015-06-11 15:03:37  638.3 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2090.nc
2015-09-25 21:20:07    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2091.json
2015-06-11 15:03:58  632.5 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2091.nc
2015-09-25 21:14:05    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2092.json
2015-06-11 15:04:27  634.5 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2092.nc
2015-09-25 21:07:13    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2093.json
2015-06-11 15:04:57  634.2 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2093.nc
2015-09-25 21:23:37    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2094.json
2015-06-11 15:04:59  634.1 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2094.nc
2015-09-25 21:26:05    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2095.json
2015-06-11 15:05:23  636.5 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2095.nc
2015-09-25 21:11:15    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2096.json
2015-06-11 15:05:34  636.1 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2096.nc
2015-09-25 21:16:21    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2097.json
2015-06-11 15:05:59  634.1 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2097.nc
2015-09-25 21:09:57    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2098.json
2015-06-11 15:06:05  630.3 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2098.nc
2015-09-25 21:23:25    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2099.json
2015-06-11 15:06:46  636.9 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2099.nc
2015-09-25 21:25:50    8.1 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2100.json
2015-06-11 15:07:01  632.5 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CNRM-CM5_2100.nc
2015-09-25 21:25:57    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2006.json
2015-06-11 18:12:39  664.8 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2006.nc
2015-09-25 21:23:29    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2007.json
2015-06-11 18:13:06  666.9 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2007.nc
2015-09-25 21:23:29    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2008.json
2015-06-11 18:13:36  664.4 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2008.nc
2015-09-25 21:10:03    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2009.json
2015-06-11 18:14:01  668.2 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2009.nc
2015-09-25 21:07:59    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2010.json
2015-06-11 18:14:31  668.9 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2010.nc
2015-09-25 21:21:45    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2011.json
2015-06-11 18:15:01  664.7 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2011.nc
2015-09-25 21:25:44    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2012.json
2015-06-11 18:15:29  663.8 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2012.nc
2015-09-25 21:19:39    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2013.json
2015-06-11 18:15:57  661.7 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2013.nc
2015-09-25 21:16:04    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2014.json
2015-06-11 18:16:21  668.4 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2014.nc
2015-09-25 21:07:44    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2015.json
2015-06-11 18:16:47  666.6 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2015.nc
2015-09-25 21:13:09    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2016.json
2015-06-11 18:17:35  669.4 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2016.nc
2015-09-25 21:18:02    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2017.json
2015-06-11 18:18:02  666.0 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2017.nc
2015-09-25 21:11:28    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2018.json
2015-06-11 18:18:26  666.0 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2018.nc
2015-09-25 21:25:02    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2019.json
2015-06-11 18:19:02  663.0 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2019.nc
2015-09-25 21:15:05    8.3 KiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2020.json
2015-06-11 18:19:32  667.3 MiB NEX-GDDP/BCSD/rcp45/day/atmos/pr/r1i1p1/v1.0/pr_day_BCSD_rcp45_r1i1p1_CSIRO-Mk3-6-0_2020.nc
